photo_id,user_id,lat,long,url_original,category,username,date,raw_text,preprocessed_text,is_text_missing,is_llava_imputed,local_image_path,download_ok,image_ok,quality_warning,blur_score,brightness_score,llava_raw_caption
c3be7987-1ee3-4336-aa3c-851bc539a7ff,4c34c8d8-b57e-4ad0-8ca3-27843cd9faf1,47.499496,8.723418,https://urbanbelonging.app/minio/photo-uploads-prod/03a168f7-3b47-4ca2-bc91-13c7b5c2f0f4-1600.jpeg,works_well,miqilo,26-02-2026,cozy indoor hall at main station | im Gegensatz zu anderen Bahnhöfen hat Winti einen Gemütlichen innenraum welcher auch im Winter gut geheizt ist,cozy indoor hall at main station in contrast to other stations winti has a cozy interior which is also well heated in winter,False,False,data/images/c3be7987-1ee3-4336-aa3c-851bc539a7ff.jpeg,True,True,none,1790.78,132.29,
c582ca9c-1224-4cf0-94d4-77d3cea3b188,160f1796-7e54-49e7-80dc-0b675516028b,47.50046,8.732921,https://urbanbelonging.app/minio/photo-uploads-prod/79140f5e-e6e5-45cd-a5ab-b1c68fa771dd-1600.jpeg,works_well,rojan,26-02-2026,Leerer Bus | Angenehme Reise,empty bus pleasant journey,False,False,data/images/c582ca9c-1224-4cf0-94d4-77d3cea3b188.jpeg,True,True,none,107.3,101.98,
287060c6-a6d3-4918-8f59-73584a55f223,1877a8fe-1ceb-4984-889b-d4b81bc8d6a6,47.499744,8.723533,https://urbanbelonging.app/minio/photo-uploads-prod/485f3dbf-43f6-46cd-a664-7bef2c04e1dd-1600.jpeg,works_well,c_real,26-02-2026,Bedachung | Die Bedachung ist sehr gut. Sie lässt viel Licht durch und ist ein optimaler Schutz bei Regen.,roofing the roofing is very good it lets through a lot of light and is an optimal protection in case of rain,False,False,data/images/287060c6-a6d3-4918-8f59-73584a55f223.jpeg,True,True,none,386.02,130.93,
319da23e-e8e2-4df1-8205-88f3865d4445,160f1796-7e54-49e7-80dc-0b675516028b,47.498184,8.738951,https://urbanbelonging.app/minio/photo-uploads-prod/2132ddcb-571c-4a05-85a6-fd69cf9adec5-1600.jpeg,works_well,rojan,26-02-2026,Neurestauriertes Schulhaus | Architektonisch schönes altes Gebäude,newly restored schoolhouse architecturally beautiful old building,False,False,data/images/319da23e-e8e2-4df1-8205-88f3865d4445.jpeg,True,True,none,4109.37,122.5,
5bfba099-dae7-43e5-b325-9976e96b6aaf,3a161102-0dcd-4b81-bb0f-e9e5f419778b,,,https://urbanbelonging.app/minio/photo-uploads-prod/d5570cfa-3d50-49e8-91ae-131da8a8d2f5-1600.jpeg,works_well,teri284,26-02-2026,"Restaurant beim Bahnhof | Ich finde gut dass es ein Riceup direkt beim Perron gibt, da man au das gleis schauen kann ob der Zug bereits da ist oder nicht | Angenehm  vor dem zugfahren no was zu essen",restaurant near the train station i think it s good that there s a riceup right next to perron because you can see from the track if the train is already there or not pleasure before the train no something to eat,False,False,data/images/5bfba099-dae7-43e5-b325-9976e96b6aaf.jpeg,True,True,none,183.29,114.01,
56685ab6-4758-438a-8526-1f516c21b8f1,160f1796-7e54-49e7-80dc-0b675516028b,47.49812,8.745767,https://urbanbelonging.app/minio/photo-uploads-prod/7649eed8-b0ed-4919-9a0f-3fa537b6e89b-1600.jpeg,works_well,rojan,26-02-2026,Gute Veloführung | Wichtig für eine durchgehende Veloverbindung durch die Stadt | Weiterer Ausbau von Veloverbindungen,good cycling important for a continuous bicycle connection through the city further development of bicycle connections,False,False,data/images/56685ab6-4758-438a-8526-1f516c21b8f1.jpeg,True,True,none,262.35,113.31,
52ef5e95-4b28-4ed5-bd83-c4b4a94e5363,a290bc9c-f987-4a64-bdf7-9d3641c7f3e6,47.498955,8.749786,https://urbanbelonging.app/minio/photo-uploads-prod/d0114216-aef6-4908-b7c8-f2d857c01766-1600.jpeg,works_well,arejou,26-02-2026,Ticketentwerter direkt neben der Rampe zur Unterführung | Die Ticketentwertung funktioniert so reibungslos selbst wenn man auf den Zug stressen muss. | Evt. Zweiter Entwerter auf der anderen Seite falls einer kaputt geht.,ticket devaluer right next to the ramp for underpass the ticket evaluation works so smoothly even if you have to stress on the train maybe second evaluator on the other side if one breaks at other stations you have to walk a bit along the perron to the next dewerter at the station winterthur one was already broken and you had to go to the next one,False,False,data/images/52ef5e95-4b28-4ed5-bd83-c4b4a94e5363.jpeg,True,True,none,1061.1,123.54,
1b49ca4e-0145-4453-85a7-05721bbc1aae,160f1796-7e54-49e7-80dc-0b675516028b,47.496414,8.751983,https://urbanbelonging.app/minio/photo-uploads-prod/88f53800-5737-499b-91f5-7010129c59d4-1600.jpeg,works_well,rojan,26-02-2026,Stufenfreier Buseinstieg | Ein- und Ausstiegszeit verkleinert sich,step free bus access entry and exit times are decreasing,False,False,data/images/1b49ca4e-0145-4453-85a7-05721bbc1aae.jpeg,True,True,none,601.06,127.89,
f00c4b94-d069-4e8f-96ce-727d1e5e0f9f,160f1796-7e54-49e7-80dc-0b675516028b,47.497383,8.751247,https://urbanbelonging.app/minio/photo-uploads-prod/855b8eb1-4ecd-4e0e-97d5-a1165514992d-1600.jpeg,works_well,rojan,26-02-2026,Kunst | Legale Grafitti Aufwertung Industriegebäude | Mehrere solche Orte in den Industriequartieren,art legal grafitti upgrading industrial buildings several such places in the industrial quarters,False,False,data/images/f00c4b94-d069-4e8f-96ce-727d1e5e0f9f.jpeg,True,True,none,529.56,110.79,
7ac4b80a-f344-4365-b849-df3a11887209,22a29234-a68b-40b5-aefa-304c5be7a313,47.499138,8.721843,https://urbanbelonging.app/minio/photo-uploads-prod/b85324e2-0fe4-4840-96a0-8df517e7a238-1600.jpeg,works_well,mountainpixel,26-02-2026,Super chill place on this side of the train station | Nice places to sit and watch the trains! | leave the cars out just as now,super chill place on this side of the train station nice places to sit and watch the trains leave the cars out just as now,False,False,data/images/7ac4b80a-f344-4365-b849-df3a11887209.jpeg,True,True,none,1000.15,106.82,
f825ceda-bd9b-4146-85e7-3e3b8c50ba9b,1877a8fe-1ceb-4984-889b-d4b81bc8d6a6,47.49778,8.750919,https://urbanbelonging.app/minio/photo-uploads-prod/6bc094d6-a688-4522-84ed-970729bba31a-1600.jpeg,works_well,c_real,26-02-2026,"Kunst | sehr schönes Element vor einer sehr grossen Betonwand. Macht das vorbei gehen angenehmer. 

Die Elemente könnten begrünt sein. | Mit Begrünung wäre es noch schöner",art very nice element in front of a very large concrete wall makes this pass more pleasant the elements could be green with greening it would be even more beautiful,False,False,data/images/f825ceda-bd9b-4146-85e7-3e3b8c50ba9b.jpeg,True,True,none,950.65,109.85,
d1d6e21c-0277-4158-be65-00d3bf896f3d,160f1796-7e54-49e7-80dc-0b675516028b,47.4988,8.750682,https://urbanbelonging.app/minio/photo-uploads-prod/d4c244f9-4574-4b9a-8346-b249540fb31c-1600.jpeg,works_well,rojan,26-02-2026,"Perfekte neue Bahnhofsunterführung | Rollstuhl, Velogängig, Familien mit Kinderwagen",perfect new station underpass wheelchair bicycle accessible families with stroller at other stations,False,False,data/images/d1d6e21c-0277-4158-be65-00d3bf896f3d.jpeg,True,True,none,401.1,119.99,
33cb8cf0-ade7-4d5d-a403-6c2815cfa3e6,5ba273cb-497d-469b-8f94-e70621ed7d8e,47.4993,8.72136,https://urbanbelonging.app/minio/photo-uploads-prod/3ffec29d-1877-4806-8797-02f6e762ff83-1600.jpeg,works_well,pascal,26-02-2026,Direct Park and Ride,direct park and ride,False,False,data/images/33cb8cf0-ade7-4d5d-a403-6c2815cfa3e6.jpeg,True,True,none,490.05,118.61,
9528be5a-25b9-4321-ac6c-17e48ab2736b,1877a8fe-1ceb-4984-889b-d4b81bc8d6a6,47.498863,8.751258,https://urbanbelonging.app/minio/photo-uploads-prod/836ba922-757e-4246-814b-eeaf1defed97-1600.jpeg,works_well,c_real,26-02-2026,grosse alte Bäume | Diese grosse alte Bäume werten den Raum neben der Industrie sehr positiv auf. Verdeckt die Sicht auf das grosse Industriegebäude der Stadtwerke. | Mit mehr Bäumen.,big old trees these large old trees enhance the space next to the industry very positively covers the view of the large industrial building of the municipal utilities with more trees,False,False,data/images/9528be5a-25b9-4321-ac6c-17e48ab2736b.jpeg,True,True,none,2083.42,117.41,
b521c363-ab05-42be-8111-11fefe0340aa,fd6fa9f7-bb7b-4522-805f-b49b80941b7d,,,https://urbanbelonging.app/minio/photo-uploads-prod/867455e2-3357-4610-bfc1-f31d06a3213c-1600.jpeg,works_well,xolivier,26-02-2026,Bright Lighting | Makes the journy more confortable. | Add more colours to the grey sourroundings.,bright lighting makes the journy more confortable add more colors to the grey sourroundings,False,False,data/images/b521c363-ab05-42be-8111-11fefe0340aa.jpeg,True,True,none,72.12,116.65,
a012c644-d3e7-4ce6-b9e3-08c37299392f,4c34c8d8-b57e-4ad0-8ca3-27843cd9faf1,47.498913,8.750818,https://urbanbelonging.app/minio/photo-uploads-prod/82d160cf-ae54-4729-9de7-3bd7a36da3b6-1600.jpeg,works_well,miqilo,26-02-2026,Tolle Velostation | Könnte bei Ausbau der Wohngebiete etwas zu klein sein,great bike station could be a little too small in the development of residential areas,False,False,data/images/a012c644-d3e7-4ce6-b9e3-08c37299392f.jpeg,True,True,none,2611.92,137.08,
be4aa360-6fac-42aa-b8be-5ff0b076abcb,160f1796-7e54-49e7-80dc-0b675516028b,47.498856,8.750981,https://urbanbelonging.app/minio/photo-uploads-prod/e7950abc-266c-4fe3-be8a-3db0cf06da85-1600.jpeg,works_well,rojan,26-02-2026,Breite gut belichtete Unterführung | Sicherheit auch nachts,wide well exposed underpass safety even at night winterthur hauptbahnhof new underpass,False,False,data/images/be4aa360-6fac-42aa-b8be-5ff0b076abcb.jpeg,True,True,none,94.24,122.35,
e8c8c524-cb1f-40b7-b429-4977c5970b8d,160f1796-7e54-49e7-80dc-0b675516028b,47.499493,8.75136,https://urbanbelonging.app/minio/photo-uploads-prod/34e1628d-b9b3-4534-a7be-c52d79ee5572-1600.jpeg,works_well,rojan,26-02-2026,"Veloabstellplatz direkt am Bahnhof | Genügend platz, beleuchtet sicher mit dem Bügel um das Velo daran abzuschliessen | Nachschauen, damit keine Velos Langzeit abgestellt werden",bike parking directly at the train station enough space illuminated safely with the handle to close the bike check so that no bikes are parked for a long time winterthur central station,False,False,data/images/e8c8c524-cb1f-40b7-b429-4977c5970b8d.jpeg,True,True,none,425.15,100.7,
a427187c-9b38-43d7-aea2-8356b2fcb775,fd6fa9f7-bb7b-4522-805f-b49b80941b7d,,,https://urbanbelonging.app/minio/photo-uploads-prod/706a7f55-ebe5-41ff-80e0-eacf6eda6d99-1600.jpeg,works_well,xolivier,26-02-2026,"Nice entry to station. | Open, inviting | Good care of the infrastructure.",nice entry to station open inviting good care of the infrastructure,False,False,data/images/a427187c-9b38-43d7-aea2-8356b2fcb775.jpeg,True,True,none,1114.74,92.0,
ae40c1d0-221f-4152-9559-5babcd5c1c69,22a29234-a68b-40b5-aefa-304c5be7a313,47.498875,8.750695,https://urbanbelonging.app/minio/photo-uploads-prod/f76cc729-cd43-4b9c-a623-2d89762ee778-1600.jpeg,works_well,mountainpixel,26-02-2026,looks good,looks good,False,False,data/images/ae40c1d0-221f-4152-9559-5babcd5c1c69.jpeg,True,True,none,239.8,118.86,
3b5a2271-0421-45ab-9676-7c7b47d3ed7d,5ba273cb-497d-469b-8f94-e70621ed7d8e,47.500744,8.724112,https://urbanbelonging.app/minio/photo-uploads-prod/0cbe1cc4-068f-4053-9258-bfa1da07808a-1600.jpeg,works_well,pascal,26-02-2026,,topic train station description this is the winterthur train station there are no people in sight and lots of space to sit around the platform is empty how to resolve or strengthen enhance the waiting area with more seating options for passengers,True,True,data/images/3b5a2271-0421-45ab-9676-7c7b47d3ed7d.jpeg,True,True,none,794.12,137.2,topic train station description this is the winterthur train station there are no people in sight and lots of space to sit around the platform is empty how to resolve or strengthen enhance the waiting area with more seating options for passengers
31162a1f-6d34-4a61-acd1-7ee87f75d307,160f1796-7e54-49e7-80dc-0b675516028b,47.4993,8.749814,https://urbanbelonging.app/minio/photo-uploads-prod/828db4c4-8cce-43a8-9fed-98dcad301218-1600.jpeg,works_well,rojan,26-02-2026,"Neuer Übergang | Super neue Verbindung mit der Stadt, den neuen Quartieren Hegi und Oberwinterthur | Bahnhofsausbau um das gesamte Projekt abzuschliessen",new transition super new connection with the city the new quarters hegi and oberwinterthur extension of the station to complete the entire project,False,False,data/images/31162a1f-6d34-4a61-acd1-7ee87f75d307.jpeg,True,True,none,331.85,116.5,
b73ac43c-f267-404a-9baa-de3153050f9d,5ba273cb-497d-469b-8f94-e70621ed7d8e,47.498962,8.749873,https://urbanbelonging.app/minio/photo-uploads-prod/f424a38c-d0fb-4b00-8264-0edf79e5e793-1600.jpeg,works_well,pascal,26-02-2026,Easy to find your track,easy to find your track,False,False,data/images/b73ac43c-f267-404a-9baa-de3153050f9d.jpeg,True,True,none,894.3,117.63,
87ff3add-97fd-4749-a8f2-e2f99bde272b,1877a8fe-1ceb-4984-889b-d4b81bc8d6a6,47.49888,8.750446,https://urbanbelonging.app/minio/photo-uploads-prod/9f52e6c9-7a2c-4bee-a1e9-26710166a640-1600.jpeg,works_well,c_real,26-02-2026,schöne Bäume | schöne Bäume | mehr Bäume,beautiful trees beautiful trees more trees,False,False,data/images/87ff3add-97fd-4749-a8f2-e2f99bde272b.jpeg,True,True,none,1373.65,128.39,
81b98ebc-c0d5-4b5e-b377-247c2f5cdf5c,f7265e2e-c36e-4259-9245-844b56330a2c,,,https://urbanbelonging.app/minio/photo-uploads-prod/cb8cc5d4-89e9-401a-a647-5748c32061fd-1600.jpeg,works_well,oli,26-02-2026,Die Perrons sind gut gekenzeichnet | Es ist einfach die richtige abfahrtskante zu finden,the perrons are well drawn it s easy to find the right exit edge,False,False,data/images/81b98ebc-c0d5-4b5e-b377-247c2f5cdf5c.jpeg,True,True,none,1385.74,119.77,
fba7cf39-6dd0-43d0-b239-460c97cda560,fd6fa9f7-bb7b-4522-805f-b49b80941b7d,,,https://urbanbelonging.app/minio/photo-uploads-prod/fcb57ee1-3067-4e20-b4db-f3bd88f61807-1600.jpeg,works_well,xolivier,26-02-2026,"Refreshing station design | Adds Character to the station | Refurbishment, includment in the new station rebuild.",refreshing station design adds character to the station refurbishment inclusion in the new station rebuild,False,False,data/images/fba7cf39-6dd0-43d0-b239-460c97cda560.jpeg,True,True,none,569.44,109.0,
e0a1cde3-0c65-40af-bb6d-86f667a4b0aa,fd6fa9f7-bb7b-4522-805f-b49b80941b7d,,,https://urbanbelonging.app/minio/photo-uploads-prod/4cfd5f1d-9f1f-4cc7-b5f0-742c0af24b2c-1600.jpeg,works_well,xolivier,26-02-2026,Nice and quick connection. | Convenient transfer bus-train in the future. | With good maintanance,nice and quick connection convenient transfer bus train in the future with good maintenance,False,False,data/images/e0a1cde3-0c65-40af-bb6d-86f667a4b0aa.jpeg,True,True,none,1506.2,122.01,
80079bcb-dd16-4b2b-bf9f-d8e20ffd6039,4c34c8d8-b57e-4ad0-8ca3-27843cd9faf1,47.49592,8.751026,https://urbanbelonging.app/minio/photo-uploads-prod/6e15ef7b-f990-46bd-9d04-0b12db068c5d-1600.jpeg,works_well,miqilo,26-02-2026,"White walls | Die Wissen Wände sind in der Unterführung sehr Sinnvoll da sie mit wenig Energie die Unterführung sehr stark erhellen | Falls dies steril wirkt, könnte man ganz kleine Gemälde auf Metallplättchen an der Wand verteilen",white walls the knowledge walls are very meaningful in the underpass as they light up the underpass very strongly with little energy if this looks sterile you could distribute very small paintings on metal plates on the wall,False,False,data/images/80079bcb-dd16-4b2b-bf9f-d8e20ffd6039.jpeg,True,True,none,346.34,124.45,
ed1891d6-dc06-472d-b346-dccbcfc82b5b,1877a8fe-1ceb-4984-889b-d4b81bc8d6a6,47.499207,8.751086,https://urbanbelonging.app/minio/photo-uploads-prod/62fffcae-e8c4-447f-aca9-66e2712564e3-1600.jpeg,works_well,c_real,26-02-2026,Veloabstellanlage | überdachte Veloabstellanlage. | Die Anlage könnte noch sicherer gestaltet werden und es braucht auf jedenfall mehr Abstellplätze.,bicycle parking system covered bicycle storage system the system could be made even safer and it definitely needs more parking spaces,False,False,data/images/ed1891d6-dc06-472d-b346-dccbcfc82b5b.jpeg,True,True,none,735.17,101.49,
0a1f7097-940a-4e97-bd9d-3e67d050ec11,1877a8fe-1ceb-4984-889b-d4b81bc8d6a6,47.49899,8.750817,https://urbanbelonging.app/minio/photo-uploads-prod/4955b0f4-f07e-4b86-8ce5-9c5dd53f6f89-1600.jpeg,works_well,c_real,26-02-2026,Veloabstellplatz | ein guter überdachter Veloabstellplatz. | Es braucht mehr Abstellplätze. Die Kapazität dieser Abstellanlage ist jetzt bereits fast erreicht. Die Velo Abstellanlage könnte noch sicherer gestaltet werden.,bicycle parking space a good covered bike parking space it takes more parking space the capacity of this storage system is now almost reached the bicycle storage system could be made even safer,False,False,data/images/0a1f7097-940a-4e97-bd9d-3e67d050ec11.jpeg,True,True,none,1214.38,113.3,
1da47b30-3fd7-4a6c-920c-8bf463463958,5ba273cb-497d-469b-8f94-e70621ed7d8e,47.498962,8.749784,https://urbanbelonging.app/minio/photo-uploads-prod/ffa84567-37a5-4a69-ba7f-fc451531d186-1600.jpeg,works_well,pascal,26-02-2026,,topic bike rack description a large outdoor bike rack filled with bikes located near a train station how to resolve or strengthen provide more bike racks or a bigger one at busier times to accommodate demand,True,True,data/images/1da47b30-3fd7-4a6c-920c-8bf463463958.jpeg,True,True,none,1590.2,105.14,topic bike rack description a large outdoor bike rack filled with bikes located near a train station how to resolve or strengthen provide more bike racks or a bigger one at busier times to accommodate demand
ee5e6392-dd31-48b0-8bee-2ef009bb2eae,160f1796-7e54-49e7-80dc-0b675516028b,47.499474,8.750247,https://urbanbelonging.app/minio/photo-uploads-prod/24743255-76e0-4759-a720-33262b89090e-1600.jpeg,works_well,rojan,26-02-2026,Super Zugfahrt | Komfort,super train journey comfort,False,False,data/images/ee5e6392-dd31-48b0-8bee-2ef009bb2eae.jpeg,True,True,none,175.22,109.3,
d0f31852-15b7-42dd-a32b-99efe5e7fd1e,1877a8fe-1ceb-4984-889b-d4b81bc8d6a6,47.499023,8.750594,https://urbanbelonging.app/minio/photo-uploads-prod/e1be87c1-35df-496c-91fa-6f1056a24cc9-1600.jpeg,works_well,c_real,26-02-2026,breite moderne Perrons | breite und übersichtliche Perrons mit unseren sehr sympatischen Dozentin und Dozenten ;—) | Die Bedachung könnte schöner sein.,wide modern perrons wide and clear perrons with our very sympathetic lecturers the roofing could be nicer,False,False,data/images/d0f31852-15b7-42dd-a32b-99efe5e7fd1e.jpeg,True,True,none,1510.85,123.44,
d54ec73b-dc8a-47ac-9ac8-2c7f81fea255,4c34c8d8-b57e-4ad0-8ca3-27843cd9faf1,47.49941,8.749542,https://urbanbelonging.app/minio/photo-uploads-prod/7cef1aa8-9108-4cfe-80f2-42dfb99129ab-1600.jpeg,works_well,miqilo,26-02-2026,"interessantes Design der Perrondächer | Die Perrondächer sind sonst überall gleich, indemsie hier anders sind macht es das zu einem speziellen Bahnhof",interesting design of the perron roofs the perron roofs are otherwise the same everywhere by being different here it makes it a special station,False,False,data/images/d54ec73b-dc8a-47ac-9ac8-2c7f81fea255.jpeg,True,True,none,1778.16,118.53,
836cdcee-7a97-409d-b707-4b5aaa737b69,1877a8fe-1ceb-4984-889b-d4b81bc8d6a6,47.499947,8.726061,https://urbanbelonging.app/minio/photo-uploads-prod/553193f4-9f38-4806-abef-8182c15c4431-1600.jpeg,works_well,c_real,26-02-2026,"Veloabstellplatz | Veloabstellplätze sind sehr wichtig. | Die Abstellplätze könnten bedacht sein und sind je nach dem nicht so sicher, da sie sich direkt an der Strasse befinden.",bicycle parking space bike parking places are very important the parking spaces could be considered and are not so safe depending on the location as they are located directly on the road,False,False,data/images/836cdcee-7a97-409d-b707-4b5aaa737b69.jpeg,True,True,none,865.33,110.22,
d6ee9693-fa0c-4790-be65-0bde00ed7627,1877a8fe-1ceb-4984-889b-d4b81bc8d6a6,47.498436,8.726901,https://urbanbelonging.app/minio/photo-uploads-prod/2c65914a-58a9-49b4-b219-c852307a89d2-1600.jpeg,works_well,c_real,26-02-2026,Altstadt | wunderschöne ruhige Autobefreite Altstadt. Lädt zum verweilen ein. | mehr Begrünung,old town beautiful quiet car free old town invites to linger more greening,False,False,data/images/d6ee9693-fa0c-4790-be65-0bde00ed7627.jpeg,True,True,none,588.61,111.74,
ab91f454-80d9-46f8-b79a-0d3f79f01d8a,7372714e-6fd6-40b7-962e-92ea4ac2669b,,,https://urbanbelonging.app/minio/photo-uploads-prod/33e870a1-d4f5-4867-91f7-a314da27bd4c-1600.jpeg,works_well,nm,26-02-2026,Rückweg,return,False,False,data/images/ab91f454-80d9-46f8-b79a-0d3f79f01d8a.jpeg,True,True,too blurry,4.59,130.22,
298db538-6983-4bc9-baf1-c42a7616143b,7372714e-6fd6-40b7-962e-92ea4ac2669b,,,https://urbanbelonging.app/minio/photo-uploads-prod/58718066-3ea9-487d-8c91-d2579cfe847d-1600.jpeg,works_well,nm,26-02-2026,Zug ist pünktlich.,train s on time,False,False,data/images/298db538-6983-4bc9-baf1-c42a7616143b.jpeg,True,True,too blurry,34.68,71.77,
d03343d2-97ba-439a-b8d2-a6372ea0bd4a,7372714e-6fd6-40b7-962e-92ea4ac2669b,,,https://urbanbelonging.app/minio/photo-uploads-prod/de0a9806-3546-4388-a415-999e1bb07653-1600.jpeg,works_well,nm,26-02-2026,Zug ist pünktlich,train is punctual,False,False,data/images/d03343d2-97ba-439a-b8d2-a6372ea0bd4a.jpeg,True,True,too blurry,38.75,79.78,
96dbd997-9d4b-4864-816f-991624aa62a4,7372714e-6fd6-40b7-962e-92ea4ac2669b,,,https://urbanbelonging.app/minio/photo-uploads-prod/0087c5ae-ec11-49cd-a6b9-4f087ed88fd2-1600.jpeg,works_well,nm,26-02-2026,Anschlusszug wartet schon.,connecting train is waiting,False,False,data/images/96dbd997-9d4b-4864-816f-991624aa62a4.jpeg,True,True,too blurry,6.92,100.95,
e6fff8e9-cdd7-4b96-9a42-9bd5bb6bb6bf,7372714e-6fd6-40b7-962e-92ea4ac2669b,,,https://urbanbelonging.app/minio/photo-uploads-prod/e055a5c8-fcae-4dfd-849b-45b17ab9805c-1600.jpeg,works_well,nm,26-02-2026,Pünktlich angekommen.,just arrived on time,False,False,data/images/e6fff8e9-cdd7-4b96-9a42-9bd5bb6bb6bf.jpeg,True,True,too blurry,38.93,113.81,
0b572652-8771-4886-bc98-f089f6f6abf6,b35f73ff-152a-4d66-b52a-5ac0af337c97,47.494663,8.750704,https://urbanbelonging.app/minio/photo-uploads-prod/dbdd7ea2-5b26-4799-b07f-f396d1be935f-1600.jpeg,works_well,csd,27-02-2026,Clean bus,clean bus,False,False,data/images/0b572652-8771-4886-bc98-f089f6f6abf6.jpeg,True,True,none,133.12,122.67,
401c5eff-04e5-4aff-b3e9-ccbb3308ab0b,1e2e7ec8-389b-4c3c-af94-9c5254a92bc5,47.275707,8.446482,https://urbanbelonging.app/minio/photo-uploads-prod/a119812a-0f3a-4618-bb06-75a9d033eaef-1600.jpeg,works_well,noahb,02-03-2026,"es gibt licht, dass man abends etwas sieht | man braucht licht um zu sehen | immer die lichtquellen kontrollieren, dass sie einwandfrei funktionieren",there is light that you see something in the evening you need light to see always control the sources of light that they work properly evening in bus and trains,False,False,data/images/401c5eff-04e5-4aff-b3e9-ccbb3308ab0b.jpeg,True,True,too blurry,23.17,64.69,
9c64ccda-26ef-400e-9434-52cf9ea4a508,1e2e7ec8-389b-4c3c-af94-9c5254a92bc5,47.27086,8.440041,https://urbanbelonging.app/minio/photo-uploads-prod/4a6ab2b6-8521-4ca0-a296-2cc926106187-1600.jpeg,works_well,noahb,02-03-2026,"es wird auf Menschen mit Einschränkungen Rücksicht genommen | Alle müssen inkludiert werden und die Möglichkeit haben, ÖV zu nutzen. | Rücksicht nehmen auf alle Menschen",it is taken into account for people with limitations all must be included and have the possibility to use public transport respect for all people generally in buses and trains,False,False,data/images/9c64ccda-26ef-400e-9434-52cf9ea4a508.jpeg,True,True,too blurry,17.65,40.2,
31df8018-0ef5-495f-bbfd-d9905d778d76,bd27a6b8-dbad-4d1b-bd1b-ec0c7fa4d48a,47.501038,8.72336,https://urbanbelonging.app/minio/photo-uploads-prod/ead7f504-9e2b-402b-82b7-485ab95b5ffd-1600.jpeg,works_well,bueelma,04-03-2026,Guter Aufenthaltsort | Sehr gut: Trinkbrunnen in der Nähe,good location very good drinking well nearby,False,False,data/images/31df8018-0ef5-495f-bbfd-d9905d778d76.jpeg,True,True,none,1021.78,100.29,
35fad162-3040-4e2f-862c-024717d91816,bd27a6b8-dbad-4d1b-bd1b-ec0c7fa4d48a,47.500793,8.723183,https://urbanbelonging.app/minio/photo-uploads-prod/2bcead98-1c9a-474d-88ae-91961cf8b82d-1600.jpeg,works_well,bueelma,04-03-2026,Anzeigen Neue Unterführung | Hilfreicher Hinweis welche Treppe man benutzen soll,view new underpass helpful hint which stairs to use,False,False,data/images/35fad162-3040-4e2f-862c-024717d91816.jpeg,True,True,none,857.66,51.29,
bb2b34fb-6f1e-4b01-8558-4bdef4dde811,bd27a6b8-dbad-4d1b-bd1b-ec0c7fa4d48a,47.500977,8.723324,https://urbanbelonging.app/minio/photo-uploads-prod/9b078ace-db72-4f82-b0a2-979a9cb04650-1600.jpeg,works_well,bueelma,04-03-2026,Angenehmer Warteraum,pleasant waiting room,False,False,data/images/bb2b34fb-6f1e-4b01-8558-4bdef4dde811.jpeg,True,True,none,246.43,95.58,
eafe9bb0-c7eb-4308-86ee-1933ce05d186,bd27a6b8-dbad-4d1b-bd1b-ec0c7fa4d48a,47.500916,8.723274,https://urbanbelonging.app/minio/photo-uploads-prod/491a3f5c-b2e1-4e04-980b-002a51f7e315-1600.jpeg,works_well,bueelma,04-03-2026,Separate Velounterführung,separate underpass,False,False,data/images/eafe9bb0-c7eb-4308-86ee-1933ce05d186.jpeg,True,True,none,718.73,108.25,
93aeada6-8729-4cd6-910d-0debed362cab,3ca70150-c635-4492-9c37-48be77eb084b,47.504524,8.771718,https://urbanbelonging.app/minio/photo-uploads-prod/01e7f7ea-6067-4274-91bb-0376e778a5c7-1600.jpeg,works_well,fabribg,07-03-2026,"All buses are punctual. | Time of the picture is 08:00, that the buses arrive with punctuality is important because most usera use the public transport to commute to work. Our jobs are dependable of the constant continuity of the buses. | Even though they arrive at the estimated time the wait between buses of the same line is between 10 and 20 min, meaning that if an user doesn't catch one, the next one would be too late to get on time to the destination. Same problem applies if one bus is late and 3 buses of the same line arrive with 2 min of difference between eachother.",all buses are punctual time of the picture is 08 00 that the buses arrive with punctuality is important because most usera use the public transport to commute to work our jobs are dependable of the constant continuity of the buses even though they arrive at the estimated time the wait between buses of the same line is between 10 and 20 min meaning that if an user doesn t catch one the next one would be too late to get on time to the destination same problem applies if one bus is late and 3 buses of the same line arrive with 2 min of difference between each other just other bus lines in winterthur and other cities in switzerland only buses though,False,False,data/images/93aeada6-8729-4cd6-910d-0debed362cab.jpeg,True,True,none,137.88,107.44,
00355db6-c4f3-4050-8534-cfc93011a80a,1e2e7ec8-389b-4c3c-af94-9c5254a92bc5,47.356964,8.448515,https://urbanbelonging.app/minio/photo-uploads-prod/6eb73c2f-d14e-4579-b344-b341829c84f7-1600.jpeg,works_well,noahb,05-03-2026,die Sitzflächen sind sauber | Ich will auf sauberen Sitzen sitzen | regelmässige Reinigung und Achtsamkeit der Fahrgäste,the seats are clean i want to sit on clean seats regular cleaning and mindfulness of passengers daily in train and bus,False,False,data/images/00355db6-c4f3-4050-8534-cfc93011a80a.jpeg,True,True,none,646.86,102.51,
